"149891","1900 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"149892","1825 I St NW,  Washington,  DC,  20006-5403","Match","Exact","1825 I ST NW, WASHINGTON, DC, 20006","-77.0422,38.90134","76225644","R"
"149886","701 Thirteenth Street Northwest,  Washington,  DC,  20005","Match","Exact","701 13TH ST NW, WASHINGTON, DC, 20005","-77.02961,38.898434","76226147","R"
"149899","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150309","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150307","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150308","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150305","600 New Jersey Ave NW,  Washington,  DC,  20001-2022","Match","Non_Exact","600 NEW JERSEY AVE NW, WASHINGTON, DC, 20001","-77.011894,38.897373","76226692","L"
"150306","1701 Pennsylvania Avenue N West Suite 1045,  Washington,  DC,  20006","Match","Non_Exact","1701 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.039635,38.898884","76225654","R"
"150303","1900 K St NWDechert Llp,  Washington,  DC,  20006-1110","Match","Non_Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150304","1700 K St NW Ste 650,  Washington,  DC,  20006-3826","Match","Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150301","1776 K St NW,  Washington,  DC,  20006-2304","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150302","1666 K Northwest,  Washington,  DC,  20006","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150300","1919 Pennsylvania Avenue N West Suite 200,  Washington,  DC,  20006-3402","Match","Non_Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"150280","1625 Eye Street Northwest,  Washington,  DC,  20006","No_Match"
"150160","1801 K St NW Ste 411 L,  Washington,  DC,  20006-1301","Match","Non_Exact","1801 K ST NW, WASHINGTON, DC, 20001","-77.04183,38.90253","76225394","R"
"150281","1455 Pennsylvania Northwest,  Washington,  DC,  20004","Match","Non_Exact","1455 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20004","-77.03286,38.896347","76225888","R"
"150039","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150037","1500 K Street N West,  Washington,  DC,  20005-1205","Match","Non_Exact","1500 K ST NW, WASHINGTON, DC, 20005","-77.03474,38.90252","76225749","L"
"150158","1776 K St NW,  Washington,  DC,  20006-2304","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150279","1700 Pennsylvania Ave NW,  Washington,  DC,  20006-4700","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150038","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150159","Blank Rome LLP 600 New Hampshire Ave NW Watergate,  Washington,  DC,  20037","No_Match"
"150035","1825 I St NW,  Washington,  DC,  20006-5403","Match","Exact","1825 I ST NW, WASHINGTON, DC, 20006","-77.0422,38.90134","76225644","R"
"150156","1717 K St. NW,  Washington,  DC,  20006","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150036","Wilson Sonsimi Goodrich Rosati 1700 K St NW 5th FL,  Washington,  DC,  20006","No_Match"
"150157","1666 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150278","1625 Eye Street Northwest,  Washington,  DC,  20006","No_Match"
"150033","1050 Connecticut Avenue Northwest Suite 1100,  Washington,  DC,  20036","Match","Exact","1050 CONNECTICUT AVE NW, WASHINGTON, DC, 20036","-77.03968,38.903152","76225642","L"
"150154","1776 K St NW,  Washington,  DC,  20006-2304","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150275","1850 K Street NWSuite 1100,  Washington,  DC,  20006","Match","Non_Exact","1850 K ST NW, WASHINGTON, DC, 20006","-77.04259,38.90252","76225394","L"
"150034","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150155","1700 Pennsylvania Ave NW Ste 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150276","1776 K St NW,  Washington,  DC,  20006-2304","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150031","1775 Pennsylvania Ave NWSuite 225,  Washington,  DC,  20006","Match","Non_Exact","1775 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04106,38.89938","76225654","R"
"150152","2000 Pennsylvania Avenue N West Suite 9000,  Washington,  DC,  20006-1855","Match","Non_Exact","2000 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.045044,38.90075","76225370","L"
"150273","600 New Hampshire Avenue N West,  Washington,  DC,  20037","No_Match"
"150032","888 17th St NW # 11,  Washington,  DC,  20006-3939","Match","Exact","888 17TH ST NW, WASHINGTON, DC, 20006","-77.03945,38.901154","76225666","L"
"150153","Wilmerhale 1875 Pennsylvania Ave NW,  Washington,  DC,  20006","No_Match"
"150274","1629 K Street NWSuite 300,  Washington,  DC,  20006","No_Match"
"150150","2099 Pennsylvania Ave NW Ste 100,  Washington,  DC,  20006-6801","Match","Exact","2099 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04651,38.901276","76225370","R"
"150271","1666 K St NWNW,  Washington,  DC,  20006-1278","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150030","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150151","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150272","1350 I St NWHollingsworth Llp,  Washington,  DC,  20005-3305","Match","Non_Exact","1350 I ST NW, WASHINGTON, DC, 20005","-77.030815,38.901325","76225777","L"
"150170","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150291","600 New Hampshire Avenue N West,  Washington,  DC,  20037","No_Match"
"150050","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150171","Ballard Spahr LLP 1909 K St NW 12th FL,  Washington,  DC,  20006","No_Match"
"150292","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150048","1700 K St NW Ste 300,  Washington,  DC,  20006-3807","Match","Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150169","1909 K St NW Ste 1000,  Washington,  DC,  20006-1152","No_Match"
"150049","2001 K St NW Ste 400,  Washington,  DC,  20006-1040","Match","Non_Exact","2001 K ST NW, WASHINGTON, DC, 20001","-77.04504,38.90253","76225363","R"
"150046","2020 K St NW Ste 505,  Washington,  DC,  20006-1901","Match","Exact","2020 K ST NW, WASHINGTON, DC, 20006","-77.04534,38.90252","76225363","L"
"150167","1747 Pennsylvania Ave NW Ste 1000,  Washington,  DC,  20006-4636","Match","Exact","1747 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04052,38.899193","76225654","R"
"150288","1919 Pennsylvania Avenue N West Suite 200,  Washington,  DC,  20006-3402","Match","Non_Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"150047","1717 K St NW,  Washington,  DC,  20036-5342","Match","Non_Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150168","1900 K St NW,  Washington,  DC,  20006-1110","Match","Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150289","1050 Connecticut Avenue Northwest Suite 1100,  Washington,  DC,  20036","Match","Exact","1050 CONNECTICUT AVE NW, WASHINGTON, DC, 20036","-77.03968,38.903152","76225642","L"
"150044","Suite 1000 South,  Washington,  DC,  20005","No_Match"
"150165","1625 Eye Street Northwest,  Washington,  DC,  20006","No_Match"
"150286","900 16th St NWMiller & Chevalier Chartered,  Washington,  DC,  20006-2901","No_Match"
"150045","1629 K St NW,  Washington,  DC,  20006-1602","Match","Non_Exact","1629 K ST NW, WASHINGTON, DC, 20001","-77.03717,38.902534","76225668","R"
"150166","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150287","1775 I St NW,  Washington,  DC,  20006-2402","Match","Exact","1775 I ST NW, WASHINGTON, DC, 20006","-77.04105,38.901344","76225649","R"
"150042","1900 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150163","1625 Eye St NW,  Washington,  DC,  20006","No_Match"
"150284","1666 K St NW Ste 400,  Washington,  DC,  20006-1219","Match","Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150043","Various Agencies,  Washington,  DC,  20006","No_Match"
"150164","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150285","1701 Pennsylvania Ave NW,  Washington,  DC,  20006-5805","Match","Exact","1701 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.039635,38.898884","76225654","R"
"150040","800 17th St NW Ste 1100,  Washington,  DC,  20006-3906","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150161","1875 I Street NWSuite 500,  Washington,  DC,  20006","Match","Non_Exact","1875 I ST NW, WASHINGTON, DC, 20006","-77.04296,38.90134","76225644","R"
"150282","815 Connecticut Avenue N.W.,  Washington,  DC,  20006","Match","Non_Exact","815 CONNECTICUT AVE NW, WASHINGTON, DC, 20006","-77.03808,38.900433","76225669","R"
"150041","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150162","800 17th St NW Ste 500,  Washington,  DC,  20006-3962","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150283","750 17th St NW Ste 1000,  Washington,  DC,  20006-4656","Match","Exact","750 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.89952","76225672","L"
"150060","1700 New York Ave NW Ste 700,  Washington,  DC,  20006-5215","Match","Non_Exact","1700 NEW YORK AVE NW, WASHINGTON, DC, 20006","-77.04023,38.896366","76236831","L"
"150181","815 Connecticut Avenue N.W.,  Washington,  DC,  20006","Match","Non_Exact","815 CONNECTICUT AVE NW, WASHINGTON, DC, 20006","-77.03808,38.900433","76225669","R"
"150061","1775 K St NW,  Washington,  DC,  20006","Match","Exact","1775 K ST NW, WASHINGTON, DC, 20006","-77.04096,38.90253","76225662","R"
"150182","1625 I St NW Ste 800,  Washington,  DC,  20006-4061","Match","Exact","1625 I ST NW, WASHINGTON, DC, 20006","-77.03739,38.901344","76225670","R"
"150180","1909 K St NW # 12,  Washington,  DC,  20006-1152","No_Match"
"150059","1875 Pennsylvania Ave NW,  Washington,  DC,  20006-3642","Match","Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150057","1717 K St NW Ste 1200,  Washington,  DC,  20006-5350","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150178","1900 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150299","1700 Pennsylvania Avenue Northwest Suite 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150058","2001 K St NW Ste 400,  Washington,  DC,  20006-1040","Match","Non_Exact","2001 K ST NW, WASHINGTON, DC, 20001","-77.04504,38.90253","76225363","R"
"150179","1700 Pennsylvania Avenue Northwest Suite 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150055","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150297","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150056","1900 K St NWMckenna Long & Aldridge Llp,  Washington,  DC,  20006-1110","No_Match"
"150177","1666 K Northwest,  Washington,  DC,  20006","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150298","1700 Pennsylvania Ave NW,  Washington,  DC,  20006-4700","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150053","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150174","1700 Pennsylvania Ave NW Ste 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150295","801 17th St NW,  Washington,  DC,  20006-3912","Match","Exact","801 17TH ST NW, WASHINGTON, DC, 20006","-77.039444,38.9003","76225666","R"
"150054","1825 I St NW,  Washington,  DC,  20006-5403","Match","Exact","1825 I ST NW, WASHINGTON, DC, 20006","-77.0422,38.90134","76225644","R"
"150175","1750 K Street NWSuite 900,  Washington,  DC,  20006","Match","Non_Exact","1750 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90252","76225662","L"
"150296","2000 Pennsylvania Ave NWSte 5500,  Washington,  DC,  20006","Match","Non_Exact","2000 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.045044,38.90075","76225370","L"
"150051","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150172","2020 K St NW Ste 850,  Washington,  DC,  20006-1806","Match","Exact","2020 K ST NW, WASHINGTON, DC, 20006","-77.04534,38.90252","76225363","L"
"150293","1919 Pennsylvania Avenue N West Suite 200,  Washington,  DC,  20006-3402","Match","Non_Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"150052","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150192","2001 K St NW Fl 11,  Washington,  DC,  20006-1037","No_Match"
"150072","900 16th St NWMiller & Chevalier Chartered,  Washington,  DC,  20006-2901","No_Match"
"150193","1875 K Street N West,  Washington,  DC,  20006","No_Match"
"150190","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150070","923 Fifteenth Street N West,  Washington,  DC,  20005","Match","Non_Exact","923 15TH ST NW, WASHINGTON, DC, 20005","-77.03363,38.901653","76225773","R"
"150191","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150068","1747 Pennsylvania Avenue NW.Suite. 300,  Washington,  DC,  20006","Match","Exact","1747 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04052,38.899193","76225654","R"
"150189","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150069","1776 K St NW Ste 825,  Washington,  DC,  20006-2304","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150187","1919 Pennsylvania Avenue N West Suite 200,  Washington,  DC,  20006-3402","Match","Non_Exact","1919 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04379,38.900326","76225391","R"
"150067","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150188","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150064","1700 Pennsylvania Ave NW Ste 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150185","1875 K Street N West,  Washington,  DC,  20006","No_Match"
"150186","401 9th St NW Ste 1000,  Washington,  DC,  20004-2146","No_Match"
"150062","1909 K St NW Ste 1200,  Washington,  DC,  20006-1157","No_Match"
"150183","1999 K Street NW,  Washington,  DC,  20006","No_Match"
"150184","1700 K St NW5th Floor,  Washington,  DC,  20006-3817","Match","Non_Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150118","4024 Lyndale Ave S,  Minneapolis,  MN,  55409-1445","Match","Exact","4024 LYNDALE AVE S, MINNEAPOLIS, MN, 55409","-93.28827,44.92992","43808754","R"
"150239","1700 Pennsylvania Ave NW Ste 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150119","2099 Pennsylvania Ave NW Ste 100,  Washington,  DC,  20006-6801","Match","Exact","2099 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04651,38.901276","76225370","R"
"150116","1875 Pennsylvania Avenue N West,  Washington,  DC,  20006","Match","Non_Exact","1875 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.0433,38.90015","76240492","R"
"150237","2001 K St NW Ste 400,  Washington,  DC,  20006-1040","Match","Non_Exact","2001 K ST NW, WASHINGTON, DC, 20001","-77.04504,38.90253","76225363","R"
"150238","2000 Pennsylvania Ave NW,  Washington,  DC,  20006","Match","Exact","2000 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.045044,38.90075","76225370","L"
"150114","815 Connecticut Avenue N.W.,  Washington,  DC,  20006","Match","Non_Exact","815 CONNECTICUT AVE NW, WASHINGTON, DC, 20006","-77.03808,38.900433","76225669","R"
"150235","1700 Pennsylvania Ave NW,  Washington,  DC,  20006-4700","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150115","1875 K St NW,  Washington,  DC,  20006-1238","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150112","801 17th St NW,  Washington,  DC,  20006-3912","Match","Exact","801 17TH ST NW, WASHINGTON, DC, 20006","-77.039444,38.9003","76225666","R"
"150233","1900 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150113","1818 Pennsylvania Ave NWIcsid World Bank Msn J2 200,  Washington,  DC,  20006-3613","No_Match"
"150234","1825 I St NW,  Washington,  DC,  20006-5403","Match","Exact","1825 I ST NW, WASHINGTON, DC, 20006","-77.0422,38.90134","76225644","R"
"150110","1990 K St NW Ste 401,  Washington,  DC,  20006-1180","Match","Exact","1990 K ST NW, WASHINGTON, DC, 20006","-77.044685,38.90252","76225387","L"
"150231","1825 I St NW,  Washington,  DC,  20006-5403","Match","Exact","1825 I ST NW, WASHINGTON, DC, 20006","-77.0422,38.90134","76225644","R"
"150111","1875 K St NW Ste 100,  Washington,  DC,  20006-1239","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150232","1725 I St NW Ste 300,  Washington,  DC,  20006-2423","Match","Exact","1725 I ST NW, WASHINGTON, DC, 20006","-77.04009,38.90134","76225649","R"
"150230","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150008","1875 K St NW Ste 100,  Washington,  DC,  20006-1239","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150129","1999 K St NW,  Washington,  DC,  20006","No_Match"
"150009","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150006","1629 K Street NWSuite 300,  Washington,  DC,  20006-1631","No_Match"
"150127","1875 K Street NW,  Washington,  DC,  20006","Match","Non_Exact","1875 K ST NW, WASHINGTON, DC, 20001","-77.04295,38.90253","76225394","R"
"150248","No address is available.,  Arlington,  VA,  22201-3372","No_Match"
"150128","1666 K Street N.W.Suite 500,  Washington,  DC,  20006","Match","Non_Exact","1666 K ST NW, WASHINGTON, DC, 20006","-77.03781,38.90252","76225668","L"
"150249","801 17th St NW,  Washington,  DC,  20006-3912","Match","Exact","801 17TH ST NW, WASHINGTON, DC, 20006","-77.039444,38.9003","76225666","R"
"150004","1900 K St NW Ste 100,  Washington,  DC,  20006-1110","Match","Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150125","151 11 Th St SE,  Washington,  DC,  20003-3910","Match","Non_Exact","151 11TH ST SE, WASHINGTON, DC, 20003","-76.99153,38.888218","632589620","R"
"150246","2099 Pennsylvania Ave NW Ste 100,  Washington,  DC,  20006-6801","Match","Exact","2099 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04651,38.901276","76225370","R"
"150005","1900 M Street N West Suite 410,  Washington,  DC,  20036","Match","Non_Exact","1900 M ST NW, WASHINGTON, DC, 20036","-77.043564,38.90565","76225374","L"
"150126","1915 Eye Street NWSuite 400,  Washington,  DC,  20006","No_Match"
"150247","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150002","Suite 1000 South,  Washington,  DC,  20005","No_Match"
"150123","1200 Nineteenth Street Northwest,  Washington,  DC,  20036-2412","Match","Exact","1200 19TH ST NW, WASHINGTON, DC, 20036","-77.04346,38.90652","76225333","L"
"150244","1717 Pennsylvania Ave NW,  Washington,  DC,  20006-4614","Match","Exact","1717 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03994,38.89899","76225654","R"
"150003","1299 Pennsylvania Ave NW,  Washington,  DC,  20004","Match","Exact","1299 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20004","-77.02951,38.89542","76226311","R"
"150124","1700 K Street Northwest Suite 300,  Washington,  DC,  20006","Match","Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150245","1999 K St NW,  Washington,  DC,  20006-1118","No_Match"
"150000","1601 K St NW,  Washington,  DC,  20006-1682","Match","Non_Exact","1601 K ST NW, WASHINGTON, DC, 20001","-77.0367,38.90253","76225668","R"
"150121","1700 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1700 K ST NW, WASHINGTON, DC, 20006","-77.03858,38.90252","76225664","L"
"150242","1909 K Street N West Suite 600,  Washington,  DC,  20006","No_Match"
"150001","1701 Pennsylvania Ave NW Ste 900,  Washington,  DC,  20006-5807","Match","Exact","1701 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.039635,38.898884","76225654","R"
"150122","1201 F Street Northwest Suite 500,  Washington,  DC,  20004","No_Match"
"150243","1875 I St NW Ste 600,  Washington,  DC,  20006-5413","Match","Exact","1875 I ST NW, WASHINGTON, DC, 20006","-77.04296,38.90134","76225644","R"
"150240","800 17th St NW Ste 1100,  Washington,  DC,  20006-3906","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150120","1875 K Street NW8th Floor,  Washington,  DC,  20006","No_Match"
"150241","1900 K Street N West,  Washington,  DC,  20006","Match","Non_Exact","1900 K ST NW, WASHINGTON, DC, 20006","-77.04358,38.90252","76225387","L"
"150019","910 17th St NW Ste 800,  Washington,  DC,  20006-2606","Match","Exact","910 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.901535","76225663","L"
"150017","1701 Northwest Pennsylvania Avenue,  Washington,  DC,  20006","No_Match"
"150138","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150259","1629 K St NW Ste 802,  Washington,  DC,  20006-1676","Match","Non_Exact","1629 K ST NW, WASHINGTON, DC, 20001","-77.03717,38.902534","76225668","R"
"150018","800 17th Street NWSuite 1100,  Washington,  DC,  20006","Match","Non_Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150139","900 16th St NW,  Washington,  DC,  20006-2901","Match","Exact","900 16TH ST NW, WASHINGTON, DC, 20006","-77.03655,38.90144","76225747","L"
"150015","1775 Pennsylvania Ave NWSuite 225,  Washington,  DC,  20006","Match","Non_Exact","1775 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.04106,38.89938","76225654","R"
"150136","818 Connecticut Avenue Suite 750,  Washington,  DC,  20006","Match","Non_Exact","818 CONNECTICUT AVE NW, WASHINGTON, DC, 20006","-77.03812,38.900467","76225669","L"
"150257","2001 K St NW,  Washington,  DC,  20006-1037","Match","Non_Exact","2001 K ST NW, WASHINGTON, DC, 20001","-77.04504,38.90253","76225363","R"
"150016","1201 Pennsylvania Avenue N West,  Washington,  DC,  20004","Match","Non_Exact","1201 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20004","-77.02821,38.895058","76226311","R"
"150137","1717 K St NW,  Washington,  DC,  20006-5343","Match","Exact","1717 K ST NW, WASHINGTON, DC, 20006","-77.03963,38.90253","76225662","R"
"150258","1700 Pennsylvania Avenue Northwest Suite 200,  Washington,  DC,  20006-4707","Match","Exact","1700 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20006","-77.03964,38.898872","76225654","L"
"150013","1133 Connecticut Avenue Northwest,  Washington,  DC,  20036","Match","Exact","1133 CONNECTICUT AVE NW, WASHINGTON, DC, 20036","-77.04065,38.904858","76225634","R"
"150134","800 17th St NW Ste 1100,  Washington,  DC,  20006-3962","Match","Exact","800 17TH ST NW, WASHINGTON, DC, 20006","-77.03946,38.9003","76225666","L"
"150255","1776 K St NW Ste 737,  Washington,  DC,  20006-2304","Match","Exact","1776 K ST NW, WASHINGTON, DC, 20006","-77.04065,38.90252","76225662","L"
"150014","1625 Eye Street Northwest,  Washington,  DC,  20006","No_Match"
